id_akd,date,title,description,sifat_rapat,id_jenis_agenda,id_masa_persidangan,tempat,status,id
Komisi IX,2025-04-23 11:00:00,Rapat Internal Panja Pengawasan Komisi IX DPR RI mengenai Percepatan Eliminasi Tuberculosis,Penyusunan program kerja dan kegiatan Panja,Tertutup,Seminar / Diskusi,120.0,Ruang Rapat Komisi IX DPR RI,Terjadwal,22883
Komisi IX,2025-04-23 10:00:00,Rapat Internal Panja Pengawasan Komisi IX DPR RI mengenai Jaminan Kesehatan Nasional ,Penyusunan program kerja dan kegiatan Panja,Tertutup,Seminar / Diskusi,120.0,Ruang Rapat Komisi IX DPR RI,Terjadwal,22882
Komisi II,2025-04-23 10:00:00,"RDP Komisi II DPR RI dengan Ketua ORI; Kepala ANRI; dan Kepala LAN RI
",Membahas Program Kerja Tahun 2025,Terbuka,Rapat Dengar Pendapat,120.0,Ruang Rapat Komisi II DPR RI ,Terjadwal,22881
Komisi IV,2025-04-22 13:00:00,Rapat Internal Komisi IV DPR RI (Tertutup),"1. Penetapan Pimpinan & Anggota Panja Penyusunan Rancangan Undang-Undang tentang Perubahan Ketiga atas Undang-Undang Nomor 18 Tahun 2012 tentang Pangan; 
2. Penetapan Pimpinan & Anggota Panja Penyusunan Rancangan Undang-Undang tentang Perubahan Keempat atas Undang-Undang Nomor 41 Tahun 1999 tentang Kehutanan;
3. Penetapan Pimpinan & Anggota Panja Pengawasan Distribusi Pupuk Bersubsidi; dan 
4. Penetapan Pimpinan & Anggota Panja Pengawasan Penyerapan Gabah.
",Tertutup,Rapat Gabungan,120.0,Ruang Rapat Komisi IV DPR RI (KK IV),Terjadwal,22880
Komisi IX,2025-04-22 12:00:00,Rapat Internal,Pembahasan dan Penetapan Program Kerja Komisi IX DPR RI pada Masa Persidangan III Tahun Sidang 2024-2025.,Tertutup,Rapat Gabungan,120.0,Ruang Rapat Komisi IX DPR RI,Terjadwal,22879
Komisi IV,2025-04-22 10:00:00,Komisi IV DPR RI Rapat Kerja dengan Menteri Kelautan dan Perikanan ,Efisiensi Anggaran (Blokir) Kementerian Kelautan dan Perikanan Tahun Anggaran 2025,Terbuka,Rapat Kerja,120.0,Ruang Rapat Komisi IV DPR RI (KK IV) ,Terjadwal,22878
Komisi X,2025-04-22 14:00:00,Rapat Kerja (Raker) Komisi X DPR RI dengan Menteri Pendidikan Dasar dan Menengah RI;,-,Tertutup,Rapat Kerja,120.0,Ruang Rapat Komisi X DPR RI,Terjadwal,22877
Komisi X,2025-04-22 10:00:00,Rapat Intern Komisi X DPR RI,-,Tertutup,Rapat Anggaran,120.0,Ruang Rapat Komisi X DPR RI,Terjadwal,22876
Komisi VII,2025-04-21 14:00:00,Rapat Kerja Komisi VII DPR RI dengan Pemerintah,Melanjutkan Rapat Kerja Komisi VII DPR RI dengan Pemerintah Dalam Rangka Penyampaian Hasil Konsolidasi DIM Pemerintah Terhadap RUU tentang Kepariwisataan,Terbuka,Rapat Kerja,120.0,Ruang Rapat Komisi VII,Terjadwal,22875
Komisi II,2025-04-22 10:00:00,Raker & RDP Komisi II DPR RI dengan Menteri PAN RB RI dll,"1. Membahas Kebijakan Penempatan ASN ke Ibu Kota Nusantara;
2. Membahas terkait digitalisasi Pemerintah Desa ;
3. Dan Lain-lain.
",Terbuka,Rapat Kerja,120.0,Ruang Rapat Komisi II DPR RI ,Terjadwal,22874
Badan Kehormatan,2025-04-22 13:00:00,"BADAN LEGISLASI DPR RI (Pleno) Rapat Dengar Pendapat Dengan : 
1. Kepala Badan Pusat Statistik
2. Kementerian Dalam Negeri (Dirjen Dukcapil)
dalam rangka penyusunan RUU tentang Perubahan UU No.16 Tahun 1997 tentang Statistik 
","BADAN LEGISLASI DPR RI (Pleno) Rapat Dengar Pendapat Umum Dengan : 1. Kepala Badan Pusat Statistik
  2. Kementerian Dalam Negeri (Dirjen Dukcapil)
dalam rangka penyusunan RUU tentang Perubahan UU No.16 Tahun 1997 tentang Statistik ",Terbuka,Rapat Dengar Pendapat,120.0,Ruang Rapat Badan Legislasi,Terjadwal,22873
Komisi VII,2025-04-21 10:00:00,Rapat Internal Panja Komisi VII DPR RI dengan Wakil Menteri dan Sekretaris Menteri Pariwisata RI,Penyampaian Pokok-Pokok Perubahan Daftar Inventarisasi Masalah (DIM) dalam RUU Kepariwisataan,Tertutup,Rapat Gabungan,120.0,Ruang Rapat Komisi VII,Terjadwal,22872
,2025-04-17 13:40:00,Rapat Intern Komisi XIII DPR RI,Pembahasan Jadwal Kegiatan Rapat dan Kunjungan Kerja Komisi XIII DPR RI Masa Sidang III Tahun Sidang 2024-2025.,Tertutup,Rapat Gabungan,120.0,"Ruang Rapat Komisi XIII, Gedung Nusantara II DPR RI, Lantai 3 Jl. Jenderal Gatot Subroto, Jakarta Pusat",Terjadwal,22871
Komisi IV,2025-04-21 10:00:00,Komisi IV DPR RI menerima Audensi Komisi B DPRD Kabupaten Magetan,Koordinasi/konsultasi terkait Program Pemerintah Pusat di Bidang Pertanian untuk Kabupaten Magetan di TA. 2025 ,Terbuka,Rapat Internal,120.0,Ruang Rapat Komisi IV DPR RI (KK IV),Terjadwal,22870
Badan Kehormatan,2025-04-21 13:00:00,"BADAN LEGISLASI DPR RI (PLENO) RDPU dengan narasumber :
1. E-Commerce (Shopee & Tokopedia)
2. Operator Seluler (Telkomsel, Indosat& XL)
dalam rangka penyusunan RUU tentang Perubahan UU No.16 Tahun 1997 tentang Statistik 
","(Pleno) RDPU dengan narasumber :
1. E-Commerce (Shopee & Tokopedia)
2. Operator Seluler (Telkomsel, Indosat& XL)
dalam rangka penyusunan RUU tentang Perubahan UU No.16 Tahun 1997 tentang Statistik 
",Terbuka,Kunjungan Kerja,120.0,Ruang Rapat Badan Legislasi,Terjadwal,22869
Komisi III,2025-04-21 14:00:00,"Komisi III DPR RI: Rapat Dengar Pendapat dan Rapat Dengar Pendapat Umum dengan Dirreskrimum Polda Jabar, Mantan Pemain Sirkus Oriental Circus Indonesia (OCI) dan Kuasa Hukum serta Pengelola Sirkus Taman Safari",Dugaan adanya penganiayaan terhadap mantan pemain Oriental Circus Indonesia (OCI) di Taman Safari,Terbuka,Kunjungan Kerja,120.0,Ruang Rapat Komisi III DPR RI,Terjadwal,22868
Komisi XI,2025-04-21 16:00:00,"Rapat Internal Komisi XI DPR RI

",Pembahasan Jadwal Kegiatan Komisi XI DPR RI.,Rahasia,Rapat Gabungan,120.0,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",Terjadwal,22867
Komisi VII,2025-04-17 13:00:00,Rapat Intern Komisi VII DPR RI,Pembahasan Program Kerja Komisi VII DPR RI,Tertutup,Rapat Gabungan,120.0,Ruang Rapat Komisi VII DPR RI,Terjadwal,22866
Badan Legislasi,2022-12-12 14:00:00,Rapat Pimpinan DPR RI ,Membahas surat-surat masuk dan lain-lain,Tertutup,Kegiatan Eksternal,85.0,"Ruang Rapat Pansus B, Gedung Nusantara II Lantai 3",Terjadwal,22865
Badan Legislasi,2022-11-16 10:00:00,Rapat Pimpinan DPR RI ,Membahas Surat-surat masuk dan lain-lain.,Tertutup,Kegiatan Eksternal,85.0,"Ruang Rapat Pansus B, Gedung Nusantara II Lantai 3",Terjadwal,22864
Badan Legislasi,2022-11-09 10:30:00,Rapat Pimpinan DPR RI ,Membahas surat-surat masuk dan lain-lain.,Tertutup,Kegiatan Eksternal,85.0,"Ruang Rapat Pansus B, Gedung Nusantara II Lantai 3",Terjadwal,22863
Komisi VIII,2025-04-17 14:00:00,"Rapat Kerja Komisi VIII DPR RI dengan Kepala Badan Penyelenggara Haji RI, serta Rapat Dengar Pendapat dengan Sekjen Kemenag RI, Dirjen PHU Kemenag RI, Dirut PT. Garuda Indonesia, dan Dirut PT. Lion Air ","1. Pembahasan Persiapan Pengawasan Penyelenggaraan Ibadah Haji Tahun 1446 H/ 2025 M;
2. Isu-isu Aktual.",Tertutup,Rapat Kerja,120.0,Ruang Rapat Komisi VIII DPR RI,Terjadwal,22862
Badan Kehormatan,2025-04-17 13:00:00,Badan Legislasi (Rapat Pleno) ,Penetapan Jadwal Acara rapat-rapat Badan Legislasi Masa Persidangan III Tahun Sidang 2024-2025,Terbuka,Workshop / Bimtek,120.0,Ruang Rapat Badan Legislasi,Terjadwal,22861
,2025-04-17 10:00:00,Rapat Paripurna DPR RI Ke-17 Pembukaan Masa Persidangan III Tahun Sidang 2024-2025,Pidato Ketua DPR RI Pembukaan Masa Persidangan III Tahun Sidang 2024-2025,Terbuka,Rapat Tertutup,120.0,Ruang Rapat Paripurna Gedung Nusantara 2 Lantai 3 ,Terjadwal,22860
Badan Kehormatan,2025-02-04 13:33:00,RDPU dalam rangka Penyusunan RUU tentang Perubahan Ketiga atas UU No 18 Tahun 2017 tentang Perlindungan Pekerja Migran Indonesia,Penyusunan RUU tentang Perubahan Ketiga atas UU No. 18 Tahun 2017 tentang Pelindungan Pekerja Migran Indonesia,Terbuka,Kunjungan Kerja,116.0,"Ruang Rapat Baleg DPR RI, Gedung Nusantara I Lt. 1, Jalan Jenderal Gatot Soebroto, Jakarta 10270",Terjadwal,22859
Badan Legislasi,2022-09-28 10:00:00,Rapat Koordinasi Pimpinan DPR RI dengan Pimpinan Komisi I S.D. XI,Membicarakan Rencana Kunjungan Kerja Komisi I s.d. XI DPR RI pada Reses Masa Persidangan I Tahun Sidang 2022—2023 ,Tertutup,Rapat Penyusunan,83.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22858
Badan Legislasi,2022-08-24 13:00:00,Rapat Pimpinan DPR RI,Membahas surat-surat masuk dan lain-lain,Tertutup,Kegiatan Eksternal,98.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22857
Badan Legislasi,2022-06-29 12:30:00,Rapat Koordinasi Pimpinan DPR RI dengan Pimpinan Komisi I S.D. XI,Membicarakan Rencana Kunjungan Kerja Komisi I s.d Komisi XI DPR RI MS. V TS. 2021-2022,Tertutup,Rapat Penyusunan,95.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22856
Badan Legislasi,2022-06-09 10:30:00,Rapat Pimpinan DPR RI,Membicarakan surat-surat masuk dan lain-lain,Tertutup,Kegiatan Eksternal,81.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22855
Badan Legislasi,2022-04-13 10:00:00,"Pertemuan Konsultasi Pimpinan DPR RI, Pimpinan Fraksi-Fraksi, Pimpinan AKD DPR RI dengan Kementerian Luar Negeri",Membicarakan Pemberian Pertimbangan Calon Duta Besar Luar Biasa dan Berkuasa Penuh (LBBP) Negara Sahabat untuk Republik Indonesia,Terbuka,Evaluasi Program,83.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22854
Badan Legislasi,2022-03-28 11:00:00,Rapat Pimpinan DPR RI,"1.	Membicarakan surat-surat masuk;
2.	Lain-lain
",Tertutup,Kegiatan Eksternal,79.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22853
Badan Legislasi,2022-02-03 10:00:00,Rapat Pimpinan DPR RI,Rapat Pimpinan DPR RI membahas tentang surat-surat masuk,Tertutup,Kegiatan Eksternal,79.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22852
Badan Legislasi,2022-01-19 10:00:00,"Pertemuan Konsultasi Pimpinan DPR RI, Pimpinan Fraksi-Fraksi, Pimpinan AKD DPR RI dengan Kementerian Luar Negeri",Membicarakan Pemberian Pertimbangan Calon Duta Besar Luar Biasa dan Berkuasa Penuh (LBBP) Negara Sahabat untuk Republik Indonesia,Tertutup,Evaluasi Program,77.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22851
Badan Legislasi,2022-01-13 14:00:00,Rapat Pimpinan DPR RI,"Membicarakan surat-surat masuk, dll",Tertutup,Kegiatan Eksternal,77.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22850
Badan Legislasi,2023-04-02 13:00:00,Rapat Koordinasi Pimpinan DPR RI dengan Pimpinan Komisi I S.D. XI,Rapat Koordinasi antara Pimpinan DPR R I dengan Pimpinan Komisi I s.d Komisi XI DPR R I mengenai Kunjungan Kerja Masa Sidang III Tahun Sidang 2022-2023 ,Tertutup,Rapat Penyusunan,87.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22849
Badan Legislasi,2023-04-07 10:30:00,Rapat Pimpinan DPR RI,"1.	Membahas Surat-surat Masuk
2.	Lain-lain
",Tertutup,Kegiatan Eksternal,87.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22848
Badan Legislasi,2023-02-09 10:00:00,"Pertemuan Konsultasi Pimpinan DPR RI, Pimpinan Fraksi-Fraksi, Pimpinan AKD DPR RI dengan Kementerian Luar Negeri","Membicarakan Pemberian Pertimbangan Calon Duta
Besar Luar Biasa dan Berkuasa Penuh (LBBP) Negara
Sahabat untuk Republik Indonesia
",Tertutup,Evaluasi Program,87.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22847
Badan Legislasi,2023-03-14 12:30:00,Rapat Pimpinan DPR RI,"1.	Membahas Surat-surat Masuk, dan;
2.	Lain-lain
",Tertutup,Kegiatan Eksternal,85.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22846
Badan Legislasi,2023-04-03 14:00:00,Rapat Pimpinan DPR RI,"1.	Membahas Surat-surat Masuk
2.	Lain-lain
",Tertutup,Kegiatan Eksternal,104.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22845
Badan Legislasi,2023-04-11 12:00:00,Rapat Koordinasi Kunker,Membahas mengenai Rencana Kunjungan Kerja Masa Reses Masa Persidangan IV Tahun Sidang 2022-2023,Tertutup,Rapat Penyusunan,104.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22844
Badan Legislasi,2023-04-11 13:00:00,"Pertemuan Konsultasi Pimpinan DPR RI, Pimpinan Fraksi-Fraksi, Pimpinan AKD DPR RI dengan Kementerian Luar Negeri",Pertemuan Konsultasi Pimpinan DPR R I dengan Kemenlu R I membahas Konsultasi Calon Duta Besar,Tertutup,Evaluasi Program,104.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22843
Badan Legislasi,2023-04-12 10:00:00,Rapat Pimpinan DPR RI,"1.	Membahas Surat-surat Masuk, dan;
2.	Lain-lain
",Tertutup,Kegiatan Eksternal,104.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22842
Badan Legislasi,2023-08-21 13:00:00,Rapat Konsultasi Pimpinan DPR RI ,Menyusun Laporan Kinerja DPR RI Tahun Sidang 2022-2023,Tertutup,Evaluasi Program,110.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22841
Badan Legislasi,2023-08-22 13:00:00,"Rapat Koordinasi Pimpinan DPR RI Dengan Pimpinan Komisi III, Komisi VII dan Komisi XI DPR RI",Pembahasan Temuan Data Ekspor Illegal Bijih (Ore) Nikel Ke China,Tertutup,Rapat Penyusunan,98.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22840
Badan Legislasi,2023-11-23 11:00:00,Rapat Koordinasi Pimpinan DPR RI dengan Pimpinan Komisi I S.D. XI,Rapat Koordinasi Kunjungan Kerja Komisi I s.d Komisi XI pada Masa Reses Masa Persidangan II Tahun Sidang 2023-2024,Tertutup,Rapat Penyusunan,100.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22839
Badan Legislasi,2023-11-23 11:00:00,"Pertemuan Konsultasi Pimpinan DPR RI, Pimpinan Fraksi-Fraksi, Pimpinan AKD DPR RI dengan Kementerian Luar Negeri",Pertemuan Konsultasi membahas Calon-calon Duta Besar Negara Sahabat ,Tertutup,Studi Banding,114.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22838
Badan Legislasi,2023-12-04 10:00:00,Rapat Pimpinan DPR RI,Membicarakan surat-surat masuk dan lain-lain,Tertutup,Kegiatan Eksternal,100.0,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,Terjadwal,22837
Komisi I,2025-03-13 10:08:00,"Komisi I Rapat Kerja dengan Panglima TNI, Kasad, Kasal dan Kasau",Mendapat masukan terhadap rencana perubahan Undang-Undang No.34 tahun 2004 tentang Tentara Nasional Indonesia ,Terbuka,Rapat Kerja,116.0,"Ruang Rapat Badan Anggaran DPR RI, Gedung Nusantara II Lantai 2",Terjadwal,22836
Komisi III,2025-03-27 11:00:00,Komisi III DPR RI: Rapat Dengar Pendapat Umum dengan Sdr. Weldi Sumantri,"Menerima aspirasi masyarakat terkait dugaan penyerobotan tanah oleh PT Bumi Pratama Khatulistiwa (anak perusahaan Wilmar International, Ltd.)",Terbuka,Kunjungan Kerja,116.0,Ruang Rapat Komisi III DPR RI,Terjadwal,22835
Badan Kehormatan,2025-03-03 13:36:00,Pleo Harmonisasi 10 RUU tentang Kabupaten/Kota,"Keterangan Pengusul (Komisi II) Dalam Rangka Harmonisasi 10 RUU tentang Kab/Kota di Provinsi Gorontalo, Sulawesi Tenggara dan Sulawesi Utara
",Terbuka,Workshop / Bimtek,116.0,Ruang Rapat Badan Legislasi,Dibatalkan,22834
Badan Kehormatan,2025-03-03 13:36:00,Harmonisasi 10 RUU tentang Kabupaten/Kota,"Keterangan Pengusul (Komisi II) Dalam Rangka Harmonisasi 10 RUU tentang Kab/Kota di Provinsi Gorontalo, Sulawesi Tenggara dan Sulawesi Utara",Terbuka,Workshop / Bimtek,116.0,Ruang Rapat Badan Legislasi,Dibatalkan,22833
Badan Kehormatan,2025-03-24 14:02:00,Pengambilan Keputusan atas Hasil Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Pengambilan Keputusan atas Hasil Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Terbuka,Workshop / Bimtek,116.0,Ruang Rapat Badan Legislasi,Terjadwal,22832
Badan Kehormatan,2025-03-24 10:45:00,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Terbuka,Seminar / Diskusi,116.0,Ruang Rapat Badan Legislasi,Terjadwal,22831
Badan Kehormatan,2025-03-22 13:41:00,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Terbuka,Seminar / Diskusi,116.0,Ruang Rapat Badan Legislasi,Terjadwal,22830
Badan Kehormatan,2025-03-21 13:44:00,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Terbuka,Seminar / Diskusi,116.0,Ruang Rapat Badan Legislasi,Terjadwal,22829
Komisi I,2025-03-18 14:20:00,"Raker dengan Pemerintah (Menteri Hukum RI, Menteri Keuangan RI, Menteri Pertahanan RI, Menteri Sekretariat Negara RI)",Pembicaraan Tingkat I dalam Rangka Pengambilan Keputusan terhadap RUU tentang Perubahan atas Undang-Undang Nomor 43 Tahun 2004 tentang TNI,Terbuka,Rapat Kerja,116.0,"Ruang Badan Anggaran DPR RI, Gedung Nusantara II Lt. 2, Jalan Jenderal Gatot Soebroto, Jakarta 10270",Terjadwal,22828
,2025-03-25 09:30:00,Rapat Paripurna Ke-16 Masa Persidangan II Tahun Sidang 2024-2025,Pidato Ketua DPR RI Pada Penutupan Masa Persidangan II Tahun Sidang 2024-2025,Terbuka,Rapat Tertutup,116.0,Ruang Rapat Paripurna Gedung Nusantara 2 Lantai 3 ,Terjadwal,22827
,2025-03-25 09:30:00,Rapat Paripurna Ke-16 Penutupan Masa Persidangan II Tahun Sidang 2024-2025,Rapat Paripurna Ke-16 Penutupan Masa Persidangan II Tahun Sidang 2024-2025,Terbuka,Rapat Tertutup,116.0,"Ruang Rapat Paripurna, Gedung Nusantara II Lantai 3 DPR RI",Dibatalkan,22826
Komisi III,2025-03-24 13:00:00,Komisi III DPR RI: Rapat Dengar Pendapat Umum dengan Farel Danayaka dan Keluarga,Menerima aspirasi masyarakat terkait dugaan penggelapan oleh Ibu Syafridayani yang dilaporkan di Polres Tangerang Selatan,Terbuka,Kunjungan Kerja,116.0,Ruang Rapat Komisi III DPR RI,Terjadwal,22825
Komisi III,2025-03-24 10:00:00,"Komisi III DPR RI: Rapat Dengar Pendapat Umum dengan Dr. Juniver Girsang, S.H., M.H., Julius Ibrani, dan Prof. Dr. Romli Atmasmita, S.H., LL.M.
",Menerima masukan terkait RUU Hukum Acara Pidana,Terbuka,Kunjungan Kerja,116.0,Ruang Rapat Komisi III DPR RI,Terjadwal,22824
Komisi IV,2025-03-24 13:00:00,"Komisi IV DPR RI RDP dengan Kepala Badan Pangan Nasional, Eselon I Teknis Kementerian Pertanian, dan lain-lain","Membahas: 
1. Swasembada Pangan; 
2. Ketersediaan Pangan menjelang Idul Fitri; dan 
3. Isu-isu aktual lainnya
",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi IV DPR RI (KK IV),Terjadwal,22823
Komisi I,2025-03-18 12:59:00,"Rapat Panja RUU TNI dengan Menteri Hukum RI, Menteri Keuangan RI, Menteri Pertahanan RI, Menteri Sekretariat Negara RI",Persiapan Akhir Sebelum Rapat Kerja,Tertutup,Seminar / Diskusi,116.0,"Ruang Rapat Komisi I DPR RI, Gedung Nusantara I Lt. 1, Jalan Jenderal Gatot Soebroto, Jakarta 10270",Terjadwal,22822
,2025-03-12 10:00:00,Rapat Dengar Pendapat dengan PT Pupuk Indonesia ,Dalam rangka mendapatkan masukan atas penelaahan BAKN DPR RI terhadap subsidi pupuk ,Tertutup,Rapat Dengar Pendapat,116.0,Ruang Rapat BAKN DPR RI ,Terjadwal,22821
,2025-03-11 10:00:00,Rapat Dengar Pendapat dengan PT Perhutani dan PT Perkebunan Nusantara Holding ,Meminta keterangan terkait tata kelola perkebunan dan kehutanan ,Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat BAKN DPR RI ,Terjadwal,22820
Badan Kehormatan,2025-03-20 13:17:00,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Terbuka,Seminar / Diskusi,116.0,Ruang Rapat Badan Legislasi,Terjadwal,22819
,2025-03-04 13:00:00,Rapat Dengar Pendapat dengan Badan Pengawasan dan Pembangunan Keuangan (BPKP) RI ,Pembahasan verifikasi harga pokok penjualan (HPP) dan pemeriksaan subsidi pupuk ,Tertutup,Rapat Dengar Pendapat,116.0,Ruang Rapat BAKN DPR RI ,Terjadwal,22818
,2025-03-11 10:00:00,Rapat Dengar Pendapat dengan Direktur Utama PT Perhutani ,Meminta keterangan terkait tata kelola perkebunan dan kehutanan ,Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat BAKN DPR RI ,Dibatalkan,22817
Badan Kehormatan,2025-03-19 13:49:00,(Panja) Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Terbuka,Seminar / Diskusi,116.0,Ruang Rapat Badan Legislasi,Terjadwal,22816
Badan Kehormatan,2025-03-19 10:45:00,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Presentasi Tim Ahli atas Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Terbuka,Workshop / Bimtek,116.0,Ruang Rapat Badan Legislasi,Dibatalkan,22815
Badan Kehormatan,2025-03-18 13:17:00, RDPU penyusunan RUU tentang Perubahan UU No.16 Tahun 1997 tentang Statisti,"RDPU dengan narasumber :
1. Direktur Politeknik Statistika (STIS)
2. Dr. Rudi Rusdiah (Ketua Asosiasi Big Data & AI)
3. Prof. Dr. Dra. Titin Siswantining, D.E.A (Guru Besar Fakultas MIPA UI/Sekretaris Forum Peruguruan Tinggi Statistik Indonesia (FORSTAT)
penyusunan RUU tentang Perubahan UU No.16 Tahun 1997 tentang Statisti",Terbuka,Kunjungan Kerja,116.0,Ruang Rapat Badan Legislasi,Terjadwal,22814
,2025-03-20 09:30:00,Rapat Paripurna ke 15 Masa Persidangan II Tahun Sidang 2024-2025,"1.  Pembicaraan Tingkat I/Pengambilan Keputusan terhadap RUU tentang perubahan Atas UU Nomor 34 Tahun 2004 tentang TNI.
2. Pendapat Fraksi-fraksi terhadap 10 RUU tentang Kabupaten/Kota usul inisiatif Komisi II DPR RI dilanjutkan dengan pengambilan keputusan menjadi RUU Usul DPR RI sebagai berikut:
 1.) RUU tentang Kabupaten Gorontalo di Provinsi Gorontalo;
 2.) RUU tentang Kota Gorontalo di Provinsi Gorontalo;
 3.) RUU tentang Kabupaten Buton di Provinsi Sulawesi Tenggara;
 4.) RUU tentang Kabupaten Kolaka di Provinsi Sulawesi Tenggara;
 5.) RUU tentang Kabupaten Konawe di Provinsi Sulawesi Tenggara;
 6.) RUU tentang Kabupaten Muna di Provinsi Sulawesi Tenggara;
 7.) RUU tentang Kabupaten Bolaang Mongondow di Pronvisi SUL-UT;
 8.) RUU tentang Kabupaten Sangihe di Provinsi  SUL-UT;
 9.) RUU tentang Kabupaten Minahasa di Provinsi  SUL-UT;
 10.) RUU tentang Kota Manado di Provinsi SUL-UT.
3. Pendapat Fraksi-fraksi terhadap RUU tentang Perubahan Ketiga Atas UU Nomor 18 Tahun 2017 Tentang Perlindungan Pekerja Migra Indonesia, Usul Inisiatif Baleg DPR RI dilanjutkan dengan pengambilan Keputusan menjadi RUU Usul DPR RI.
4. Laporan BURT DPR RI terhadap Pembahasan Rencana Kerja dan Anggaran (RKA) DPR RI Tahun 2026, dilanjutkan dengan pengambilan keputusan.",Terbuka,Rapat Tertutup,116.0,Persidangan Paripurna,Terjadwal,22813
Badan Kehormatan,2025-03-17 13:48:00,"Penyusunan RUU tentang Perubahan ketiga atas UU Nomor 18 Tahun 2017 tentang Pelindungan Pekerja Migran Indonesia
","Pengambilan keputusan atas hasil Penyusunan RUU tentang Perubahan ketiga atas UU Nomor 18 Tahun 2017 tentang Pelindungan Pekerja Migran Indonesia
",Terbuka,Workshop / Bimtek,116.0,Ruang Rapat Badan Legislasi,Dibatalkan,22812
,2025-03-19 14:15:00,"Rapat Dengar Pendapat Komisi XIII DPR RI dengan Sekertaris Kementerian Sekretariat Negara RI, Direktur Utama Pusat Pengelolaan Komplek Gelora Bung Karno dan Direktur Utama Pusat Pengelolaan Kawasan Kemayoran",Evaluasi dan Capaian Kerja Badan Layanan Umum Pengelolaan Gelora Bung Karno (GBK) dan Pengelolaan Kawasan Kemayoran.,Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi XIII DPR RI,Terjadwal,22811
,2025-03-20 09:30:00,Rapat Paripurna Ke-15 Masa Persidangan II Tahun Sidang 2024-2025,Rapat Paripurna Ke-15 Masa Persidangan II Tahun Sidang 2024-2025,Terbuka,Rapat Tertutup,116.0,"Ruang Rapat Paripurna, Gedung Nusantara II Lantai 3 DPR RI",Dibatalkan,22810
Komisi VII,2025-03-19 14:00:00,Rapat Kerja Komisi VII DPR RI dengan Menteri Ekonomi Kreatif/Kepala Badan Ekonomi Kreatif RI,Pembahasan Mengenai Grand Design Pembangunan Ekonomi Kreatif,Terbuka,Rapat Kerja,114.0,Ruang Rapat Komisi VII,Terjadwal,22809
